,Like or not like,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
265,1,0.681,0.586,7,-8.324,0,0.058,0.169,0,0.0924,0.604,94.539,'audio_features','5xV0Czdqefft6sPDqjmFBu','spotify:track:5xV0Czdqefft6sPDqjmFBu','https://api.spotify.com/v1/tracks/5xV0Czdqefft6sPDqjmFBu','https://api.spotify.com/v1/audio-analysis/5xV0Czdqefft6sPDqjmFBu',249093,4
266,1,0.47,0.45,4,-7.34,0,0.159,0.209,0,0.208,0.309,87.737,'audio_features','4ncreAEEKaUloPyxO4Ho7Q','spotify:track:4ncreAEEKaUloPyxO4Ho7Q','https://api.spotify.com/v1/tracks/4ncreAEEKaUloPyxO4Ho7Q','https://api.spotify.com/v1/audio-analysis/4ncreAEEKaUloPyxO4Ho7Q',228556,4
267,1,0.71,0.645,0,-5.911,1,0.054,0.227,0.0982,0.093,0.254,104.018,'audio_features','7KE2xRqs6kOqnc06Yn7NAc','spotify:track:7KE2xRqs6kOqnc06Yn7NAc','https://api.spotify.com/v1/tracks/7KE2xRqs6kOqnc06Yn7NAc','https://api.spotify.com/v1/audio-analysis/7KE2xRqs6kOqnc06Yn7NAc',211375,4
268,1,0.775,0.417,7,-8.895,0,0.0974,0.72,0,0.125,0.608,109.956,'audio_features','2BqQQXuBOuhaWeUP7okEx0','spotify:track:2BqQQXuBOuhaWeUP7okEx0','https://api.spotify.com/v1/tracks/2BqQQXuBOuhaWeUP7okEx0','https://api.spotify.com/v1/audio-analysis/2BqQQXuBOuhaWeUP7okEx0',211573,4
269,1,0.523,0.598,11,-6.669,0,0.0603,0.0574,1.47E-06,0.0932,0.334,144.964,'audio_features','4xisQDP6YDwBEDW5DVuj5p','spotify:track:4xisQDP6YDwBEDW5DVuj5p','https://api.spotify.com/v1/tracks/4xisQDP6YDwBEDW5DVuj5p','https://api.spotify.com/v1/audio-analysis/4xisQDP6YDwBEDW5DVuj5p',269773,4
270,1,0.668,0.529,9,-7.804,1,0.167,0.132,0,0.038,0.545,127.912,'audio_features','2zJXJeWnYbOUVTVdRF5EKR','spotify:track:2zJXJeWnYbOUVTVdRF5EKR','https://api.spotify.com/v1/tracks/2zJXJeWnYbOUVTVdRF5EKR','https://api.spotify.com/v1/audio-analysis/2zJXJeWnYbOUVTVdRF5EKR',172507,4
271,1,0.569,0.665,1,-7.62,0,0.269,0.00316,5.76E-06,0.267,0.343,144.946,'audio_features','3ak6Fscs4qMoVsIwaDLgZv','spotify:track:3ak6Fscs4qMoVsIwaDLgZv','https://api.spotify.com/v1/tracks/3ak6Fscs4qMoVsIwaDLgZv','https://api.spotify.com/v1/audio-analysis/3ak6Fscs4qMoVsIwaDLgZv',205413,4
272,1,0.87,0.464,4,-8.337,1,0.178,0.205,0,0.0902,0.457,112.974,'audio_features','7aXuop4Qambx5Oi3ynsKQr','spotify:track:7aXuop4Qambx5Oi3ynsKQr','https://api.spotify.com/v1/tracks/7aXuop4Qambx5Oi3ynsKQr','https://api.spotify.com/v1/audio-analysis/7aXuop4Qambx5Oi3ynsKQr',251989,4
273,1,0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007,'audio_features','7wBThXx7BGZHJJ3aN3OPvv','spotify:track:7wBThXx7BGZHJJ3aN3OPvv','https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv','https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv',211200,4
274,1,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53E-06,0.0733,0.649,124.037,'audio_features','7J41dYQolQJEtj3UmKLu5r','spotify:track:7J41dYQolQJEtj3UmKLu5r','https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r','https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r',247840,4
275,1,0.699,0.592,6,-8.298,1,0.262,0.273,0,0.202,0.589,94.933,'audio_features','6brl7bwOHmGFkNw3MBqssT','spotify:track:6brl7bwOHmGFkNw3MBqssT','https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT','https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT',207187,4
276,1,0.668,0.697,1,-5.586,1,0.122,0.488,0,0.183,0.7,171.884,'audio_features','34ceTg8ChN5HjrqiIYCn9Q','spotify:track:34ceTg8ChN5HjrqiIYCn9Q','https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q','https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q',232000,4
277,1,0.867,0.781,7,-4.459,1,0.267,0.00391,0,0.135,0.665,166.797,'audio_features','3KcsyKN0GyGQYGZJJhIx3L','spotify:track:3KcsyKN0GyGQYGZJJhIx3L','https://api.spotify.com/v1/tracks/3KcsyKN0GyGQYGZJJhIx3L','https://api.spotify.com/v1/audio-analysis/3KcsyKN0GyGQYGZJJhIx3L',274227,4
278,1,0.695,0.638,10,-5.916,0,0.114,0.0436,0,0.114,0.526,86.497,'audio_features','64Ma5UOPulwsMUA4rZPV60','spotify:track:64Ma5UOPulwsMUA4rZPV60','https://api.spotify.com/v1/tracks/64Ma5UOPulwsMUA4rZPV60','https://api.spotify.com/v1/audio-analysis/64Ma5UOPulwsMUA4rZPV60',193840,4
279,1,0.595,0.431,10,-7.282,1,0.486,0.0101,7.03E-05,0.164,0.107,125.2,'audio_features','0Gux2yTMWYOlcBUNjGJu5p','spotify:track:0Gux2yTMWYOlcBUNjGJu5p','https://api.spotify.com/v1/tracks/0Gux2yTMWYOlcBUNjGJu5p','https://api.spotify.com/v1/audio-analysis/0Gux2yTMWYOlcBUNjGJu5p',227707,3
280,1,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,'audio_features','5GZ4znceWfpTLrBBpr83DW','spotify:track:5GZ4znceWfpTLrBBpr83DW','https://api.spotify.com/v1/tracks/5GZ4znceWfpTLrBBpr83DW','https://api.spotify.com/v1/audio-analysis/5GZ4znceWfpTLrBBpr83DW',237507,4
281,1,0.661,0.373,5,-8.249,1,0.0505,0.615,0,0.177,0.523,91.5,'audio_features','3VlbOrM6nYPprVvzBZllE5','spotify:track:3VlbOrM6nYPprVvzBZllE5','https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5','https://api.spotify.com/v1/audio-analysis/3VlbOrM6nYPprVvzBZllE5',201000,4
282,1,0.732,0.64,1,-6.477,1,0.157,0.0887,0,0.0968,0.453,92.008,'audio_features','2si3KQvCq20XKyVJkEaGw5','spotify:track:2si3KQvCq20XKyVJkEaGw5','https://api.spotify.com/v1/tracks/2si3KQvCq20XKyVJkEaGw5','https://api.spotify.com/v1/audio-analysis/2si3KQvCq20XKyVJkEaGw5',193510,4
283,1,0.802,0.61,5,-4.804,0,0.236,0.274,1.03E-05,0.0675,0.677,191.923,'audio_features','2yTABKEvBDz1jzn9BES40w','spotify:track:2yTABKEvBDz1jzn9BES40w','https://api.spotify.com/v1/tracks/2yTABKEvBDz1jzn9BES40w','https://api.spotify.com/v1/audio-analysis/2yTABKEvBDz1jzn9BES40w',205867,4
284,1,0.49,0.765,1,-5.127,1,0.0868,0.0597,0.00575,0.352,0.676,167.902,'audio_features','669FleSxywtdFQ9h7dSFc4','spotify:track:669FleSxywtdFQ9h7dSFc4','https://api.spotify.com/v1/tracks/669FleSxywtdFQ9h7dSFc4','https://api.spotify.com/v1/audio-analysis/669FleSxywtdFQ9h7dSFc4',177185,4
285,1,0.837,0.791,1,-3.824,1,0.251,0.0199,0,0.0836,0.379,176.003,'audio_features','2Xqd0wUttjueBfdcltADOv','spotify:track:2Xqd0wUttjueBfdcltADOv','https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv','https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv',211006,4
286,1,0.852,0.559,11,-7.441,0,0.0376,0.165,0,0.0761,0.673,86.018,'audio_features','6c0GmyBsE7mQtrVvxJaWc3','spotify:track:6c0GmyBsE7mQtrVvxJaWc3','https://api.spotify.com/v1/tracks/6c0GmyBsE7mQtrVvxJaWc3','https://api.spotify.com/v1/audio-analysis/6c0GmyBsE7mQtrVvxJaWc3',231573,4
287,1,0.797,0.88,1,-2.534,1,0.04,0.0813,0,0.272,0.779,144.925,'audio_features','6KBOvrddbomdb9dkarvwCl','spotify:track:6KBOvrddbomdb9dkarvwCl','https://api.spotify.com/v1/tracks/6KBOvrddbomdb9dkarvwCl','https://api.spotify.com/v1/audio-analysis/6KBOvrddbomdb9dkarvwCl',238379,4
288,1,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,'audio_features','7hDc8b7IXETo14hHIHdnhd','spotify:track:7hDc8b7IXETo14hHIHdnhd','https://api.spotify.com/v1/tracks/7hDc8b7IXETo14hHIHdnhd','https://api.spotify.com/v1/audio-analysis/7hDc8b7IXETo14hHIHdnhd',298941,4
289,1,0.865,0.553,1,-7.012,1,0.276,0.0788,3.17E-06,0.514,0.443,139.023,'audio_features','0WtVtCK5SEFvyyA5V8D9CI','spotify:track:0WtVtCK5SEFvyyA5V8D9CI','https://api.spotify.com/v1/tracks/0WtVtCK5SEFvyyA5V8D9CI','https://api.spotify.com/v1/audio-analysis/0WtVtCK5SEFvyyA5V8D9CI',272453,4
290,1,0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38E-05,0.0984,0.375,98.067,'audio_features','3NzJnmcgNPGFWJYvO3HneW','spotify:track:3NzJnmcgNPGFWJYvO3HneW','https://api.spotify.com/v1/tracks/3NzJnmcgNPGFWJYvO3HneW','https://api.spotify.com/v1/audio-analysis/3NzJnmcgNPGFWJYvO3HneW',216558,4
291,1,0.801,0.58,10,-7.311,1,0.1,0.289,0,0.153,0.777,126.062,'audio_features','5WkPWduQVV8fh7pppm1fqg','spotify:track:5WkPWduQVV8fh7pppm1fqg','https://api.spotify.com/v1/tracks/5WkPWduQVV8fh7pppm1fqg','https://api.spotify.com/v1/audio-analysis/5WkPWduQVV8fh7pppm1fqg',213400,4
292,1,0.758,0.646,7,-4.701,1,0.112,0.128,0,0.0778,0.589,155.955,'audio_features','4PzovBqgnSHKd8opsP7IVM','spotify:track:4PzovBqgnSHKd8opsP7IVM','https://api.spotify.com/v1/tracks/4PzovBqgnSHKd8opsP7IVM','https://api.spotify.com/v1/audio-analysis/4PzovBqgnSHKd8opsP7IVM',197171,4
293,1,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,'audio_features','6c7D34787LOtPm8tzhsLgH','spotify:track:6c7D34787LOtPm8tzhsLgH','https://api.spotify.com/v1/tracks/6c7D34787LOtPm8tzhsLgH','https://api.spotify.com/v1/audio-analysis/6c7D34787LOtPm8tzhsLgH',276333,4
294,1,0.807,0.736,7,-6.748,1,0.151,0.109,0.00729,0.104,0.54,154.023,'audio_features','4AFgK4wP1iD5i8BYaLr9Vf','spotify:track:4AFgK4wP1iD5i8BYaLr9Vf','https://api.spotify.com/v1/tracks/4AFgK4wP1iD5i8BYaLr9Vf','https://api.spotify.com/v1/audio-analysis/4AFgK4wP1iD5i8BYaLr9Vf',242933,4
295,1,0.625,0.548,5,-11.189,0,0.365,0.245,0,0.111,0.517,100.11,'audio_features','5A8EYS9Z4hz4EmtU8W8kI3','spotify:track:5A8EYS9Z4hz4EmtU8W8kI3','https://api.spotify.com/v1/tracks/5A8EYS9Z4hz4EmtU8W8kI3','https://api.spotify.com/v1/audio-analysis/5A8EYS9Z4hz4EmtU8W8kI3',196436,4
296,1,0.574,0.631,0,-8.469,0,0.119,0.0172,1.18E-06,0.133,0.258,95.672,'audio_features','3sbF8yG9zzFftk9xN5PNiq','spotify:track:3sbF8yG9zzFftk9xN5PNiq','https://api.spotify.com/v1/tracks/3sbF8yG9zzFftk9xN5PNiq','https://api.spotify.com/v1/audio-analysis/3sbF8yG9zzFftk9xN5PNiq',173807,4
297,1,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,'audio_features','6fwdbPMwP1zVStm8FybmkO','spotify:track:6fwdbPMwP1zVStm8FybmkO','https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO','https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO',258880,4
298,1,0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,'audio_features','4PWY72AubTjoZrohQt0pWn','spotify:track:4PWY72AubTjoZrohQt0pWn','https://api.spotify.com/v1/tracks/4PWY72AubTjoZrohQt0pWn','https://api.spotify.com/v1/audio-analysis/4PWY72AubTjoZrohQt0pWn',321987,4
299,1,0.863,0.576,5,-5.687,0,0.239,0.124,0,0.143,0.832,132.054,'audio_features','55OdqrG8WLmsYyY1jijD9b','spotify:track:55OdqrG8WLmsYyY1jijD9b','https://api.spotify.com/v1/tracks/55OdqrG8WLmsYyY1jijD9b','https://api.spotify.com/v1/audio-analysis/55OdqrG8WLmsYyY1jijD9b',236293,4
300,1,0.769,0.632,10,-4.228,0,0.0537,0.0325,0,0.116,0.294,131.932,'audio_features','4cg1yakyRSIOjxKM2I7J1q','spotify:track:4cg1yakyRSIOjxKM2I7J1q','https://api.spotify.com/v1/tracks/4cg1yakyRSIOjxKM2I7J1q','https://api.spotify.com/v1/audio-analysis/4cg1yakyRSIOjxKM2I7J1q',176387,4
301,1,0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,'audio_features','25oOaleife6E2MIKmFkPvg','spotify:track:25oOaleife6E2MIKmFkPvg','https://api.spotify.com/v1/tracks/25oOaleife6E2MIKmFkPvg','https://api.spotify.com/v1/audio-analysis/25oOaleife6E2MIKmFkPvg',215307,4
302,1,0.762,0.476,0,-12.686,1,0.114,0.366,0,0.103,0.375,130.007,'audio_features','40yJGQyEaBbIkXpwMFkXip','spotify:track:40yJGQyEaBbIkXpwMFkXip','https://api.spotify.com/v1/tracks/40yJGQyEaBbIkXpwMFkXip','https://api.spotify.com/v1/audio-analysis/40yJGQyEaBbIkXpwMFkXip',243270,4
303,1,0.808,0.647,2,-4.973,1,0.0843,0.093,0,0.117,0.278,130.034,'audio_features','4XkOcWt0C2JX1s2RXybosk','spotify:track:4XkOcWt0C2JX1s2RXybosk','https://api.spotify.com/v1/tracks/4XkOcWt0C2JX1s2RXybosk','https://api.spotify.com/v1/audio-analysis/4XkOcWt0C2JX1s2RXybosk',268115,4
304,1,0.684,0.612,6,-8.019,1,0.0374,0.558,3.22E-06,0.162,0.688,137.945,'audio_features','4CwumbYOUtgSylJnSrZ7oY','spotify:track:4CwumbYOUtgSylJnSrZ7oY','https://api.spotify.com/v1/tracks/4CwumbYOUtgSylJnSrZ7oY','https://api.spotify.com/v1/audio-analysis/4CwumbYOUtgSylJnSrZ7oY',177720,4
305,1,0.807,0.887,1,-3.892,1,0.275,0.00381,0,0.391,0.78,160.517,'audio_features','1lItf5ZXJc1by9SbPeljFd','spotify:track:1lItf5ZXJc1by9SbPeljFd','https://api.spotify.com/v1/tracks/1lItf5ZXJc1by9SbPeljFd','https://api.spotify.com/v1/audio-analysis/1lItf5ZXJc1by9SbPeljFd',144244,4
306,1,0.743,0.892,7,-2.801,1,0.128,0.046,0,0.257,0.472,102.019,'audio_features','2ZiDfw6UdzDu754cBiwgEG','spotify:track:2ZiDfw6UdzDu754cBiwgEG','https://api.spotify.com/v1/tracks/2ZiDfw6UdzDu754cBiwgEG','https://api.spotify.com/v1/audio-analysis/2ZiDfw6UdzDu754cBiwgEG',221176,4
307,1,0.524,0.539,11,-8.05,0,0.272,0.0237,0,0.204,0.294,126.731,'audio_features','2K6odA2uL3NlRX43aeWUtB','spotify:track:2K6odA2uL3NlRX43aeWUtB','https://api.spotify.com/v1/tracks/2K6odA2uL3NlRX43aeWUtB','https://api.spotify.com/v1/audio-analysis/2K6odA2uL3NlRX43aeWUtB',268373,3
308,1,0.667,0.538,11,-6.294,1,0.0953,0.0644,0,0.0928,0.527,91.296,'audio_features','32lmL4vQAAotg6MrJnhlQZ','spotify:track:32lmL4vQAAotg6MrJnhlQZ','https://api.spotify.com/v1/tracks/32lmL4vQAAotg6MrJnhlQZ','https://api.spotify.com/v1/audio-analysis/32lmL4vQAAotg6MrJnhlQZ',219320,4
309,1,0.837,0.791,1,-3.824,1,0.251,0.0199,0,0.0836,0.379,176.003,'audio_features','2Xqd0wUttjueBfdcltADOv','spotify:track:2Xqd0wUttjueBfdcltADOv','https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv','https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv',211006,4
310,1,0.464,0.771,8,-4.503,1,0.336,0.0235,0,0.063,0.69,158.777,'audio_features','27PmvZoffODNFW2p7ehZTQ','spotify:track:27PmvZoffODNFW2p7ehZTQ','https://api.spotify.com/v1/tracks/27PmvZoffODNFW2p7ehZTQ','https://api.spotify.com/v1/audio-analysis/27PmvZoffODNFW2p7ehZTQ',198237,4
311,1,0.841,0.447,2,-13.112,0,0.362,0.0307,0.00599,0.0882,0.258,173.891,'audio_features','4F8JgSAhDLib5yoUoykMMZ','spotify:track:4F8JgSAhDLib5yoUoykMMZ','https://api.spotify.com/v1/tracks/4F8JgSAhDLib5yoUoykMMZ','https://api.spotify.com/v1/audio-analysis/4F8JgSAhDLib5yoUoykMMZ',109125,4
312,1,0.52,0.547,1,-8.86,0,0.0739,0.212,0,0.0985,0.195,100.027,'audio_features','5XROIRXwfs9NOHPgw3QSMw','spotify:track:5XROIRXwfs9NOHPgw3QSMw','https://api.spotify.com/v1/tracks/5XROIRXwfs9NOHPgw3QSMw','https://api.spotify.com/v1/audio-analysis/5XROIRXwfs9NOHPgw3QSMw',271067,4
313,1,0.644,0.739,1,-5.103,1,0.137,0.0311,0,0.0772,0.231,74.154,'audio_features','3QkXEz9TxApuk1JpDmeWnS','spotify:track:3QkXEz9TxApuk1JpDmeWnS','https://api.spotify.com/v1/tracks/3QkXEz9TxApuk1JpDmeWnS','https://api.spotify.com/v1/audio-analysis/3QkXEz9TxApuk1JpDmeWnS',277013,4
314,1,0.857,0.72,4,-5.589,1,0.289,0.108,0,0.218,0.729,99.995,'audio_features','5zaIgI9HNUPIcfaeVRlxGa','spotify:track:5zaIgI9HNUPIcfaeVRlxGa','https://api.spotify.com/v1/tracks/5zaIgI9HNUPIcfaeVRlxGa','https://api.spotify.com/v1/audio-analysis/5zaIgI9HNUPIcfaeVRlxGa',203534,4
315,1,0.638,0.6,1,-5.84,0,0.0438,0.114,0,0.187,0.0399,101.981,'audio_features','2xbI8Vmyv3TkpTdywpPyNw','spotify:track:2xbI8Vmyv3TkpTdywpPyNw','https://api.spotify.com/v1/tracks/2xbI8Vmyv3TkpTdywpPyNw','https://api.spotify.com/v1/audio-analysis/2xbI8Vmyv3TkpTdywpPyNw',245604,4
316,1,0.724,0.452,1,-8.998,1,0.0884,0.223,0,0.118,0.139,141.903,'audio_features','3nxgKa7boB4WjD0X01MXtJ','spotify:track:3nxgKa7boB4WjD0X01MXtJ','https://api.spotify.com/v1/tracks/3nxgKa7boB4WjD0X01MXtJ','https://api.spotify.com/v1/audio-analysis/3nxgKa7boB4WjD0X01MXtJ',248945,4
317,1,0.63,0.782,6,-4.046,0,0.225,0.0464,0,0.0944,0.657,150.076,'audio_features','03w1u0L5fS0F7izSUkdqS2','spotify:track:03w1u0L5fS0F7izSUkdqS2','https://api.spotify.com/v1/tracks/03w1u0L5fS0F7izSUkdqS2','https://api.spotify.com/v1/audio-analysis/03w1u0L5fS0F7izSUkdqS2',221000,4
318,1,0.758,0.646,7,-4.701,1,0.112,0.128,0,0.0778,0.589,155.955,'audio_features','4PzovBqgnSHKd8opsP7IVM','spotify:track:4PzovBqgnSHKd8opsP7IVM','https://api.spotify.com/v1/tracks/4PzovBqgnSHKd8opsP7IVM','https://api.spotify.com/v1/audio-analysis/4PzovBqgnSHKd8opsP7IVM',197171,4
319,1,0.779,0.455,1,-15.025,1,0.28,0.0542,0,0.177,0.197,140.181,'audio_features','7zBPzAjKAqQpcv8F8GCq5s','spotify:track:7zBPzAjKAqQpcv8F8GCq5s','https://api.spotify.com/v1/tracks/7zBPzAjKAqQpcv8F8GCq5s','https://api.spotify.com/v1/audio-analysis/7zBPzAjKAqQpcv8F8GCq5s',153429,4
320,1,0.831,0.47,1,-7.48,0,0.425,0.0371,0,0.144,0.339,75.474,'audio_features','07pJdL0L9XDGW0HBj0rIS2','spotify:track:07pJdL0L9XDGW0HBj0rIS2','https://api.spotify.com/v1/tracks/07pJdL0L9XDGW0HBj0rIS2','https://api.spotify.com/v1/audio-analysis/07pJdL0L9XDGW0HBj0rIS2',242307,4
321,1,0.842,0.498,1,-6.838,0,0.505,0.0747,0,0.123,0.32,150.933,'audio_features','4qdgv45EPcQqpQ08tF34f8','spotify:track:4qdgv45EPcQqpQ08tF34f8','https://api.spotify.com/v1/tracks/4qdgv45EPcQqpQ08tF34f8','https://api.spotify.com/v1/audio-analysis/4qdgv45EPcQqpQ08tF34f8',179507,4
322,1,0.782,0.662,1,-7.243,1,0.105,0.025,0,0.3,0.102,140.051,'audio_features','79wTHFxVJXRrR5afZeBd16','spotify:track:79wTHFxVJXRrR5afZeBd16','https://api.spotify.com/v1/tracks/79wTHFxVJXRrR5afZeBd16','https://api.spotify.com/v1/audio-analysis/79wTHFxVJXRrR5afZeBd16',181104,3
323,1,0.737,0.708,1,-5.288,1,0.179,0.0828,0.00145,0.104,0.479,170.011,'audio_features','2GN8cwTiUEUBxc03fsA0C0','spotify:track:2GN8cwTiUEUBxc03fsA0C0','https://api.spotify.com/v1/tracks/2GN8cwTiUEUBxc03fsA0C0','https://api.spotify.com/v1/audio-analysis/2GN8cwTiUEUBxc03fsA0C0',207353,4
324,1,0.582,0.564,0,-4.066,0,0.0837,0.0959,0,0.26,0.718,204.002,'audio_features','2ssYQKMqVUkoQgi02PmDPB','spotify:track:2ssYQKMqVUkoQgi02PmDPB','https://api.spotify.com/v1/tracks/2ssYQKMqVUkoQgi02PmDPB','https://api.spotify.com/v1/audio-analysis/2ssYQKMqVUkoQgi02PmDPB',196900,4
325,1,0.869,0.626,11,-4.832,1,0.126,0.0754,0,0.0776,0.316,131.075,'audio_features','7GEidxhfGNteiW9n0kLyxH','spotify:track:7GEidxhfGNteiW9n0kLyxH','https://api.spotify.com/v1/tracks/7GEidxhfGNteiW9n0kLyxH','https://api.spotify.com/v1/audio-analysis/7GEidxhfGNteiW9n0kLyxH',340480,4
326,1,0.413,0.721,0,-5.906,0,0.127,0.168,0,0.358,0.431,98.529,'audio_features','4ZzVCjVBqXPpHF4rmTCgUZ','spotify:track:4ZzVCjVBqXPpHF4rmTCgUZ','https://api.spotify.com/v1/tracks/4ZzVCjVBqXPpHF4rmTCgUZ','https://api.spotify.com/v1/audio-analysis/4ZzVCjVBqXPpHF4rmTCgUZ',196800,4
327,1,0.61,0.825,1,-4.612,0,0.05,0.00352,0,0.145,0.547,152.038,'audio_features','0aOLsqlp8IZExHXegu0gxI','spotify:track:0aOLsqlp8IZExHXegu0gxI','https://api.spotify.com/v1/tracks/0aOLsqlp8IZExHXegu0gxI','https://api.spotify.com/v1/audio-analysis/0aOLsqlp8IZExHXegu0gxI',235720,4
328,1,0.614,0.598,10,-6.335,0,0.0561,0.00543,0,0.1,0.565,105.803,'audio_features','3ojTJaonfkL96iIWa47SU3','spotify:track:3ojTJaonfkL96iIWa47SU3','https://api.spotify.com/v1/tracks/3ojTJaonfkL96iIWa47SU3','https://api.spotify.com/v1/audio-analysis/3ojTJaonfkL96iIWa47SU3',129478,4
329,1,0.741,0.58,0,-7.741,1,0.378,0.153,0,0.109,0.428,97.092,'audio_features','5kyd6oKvKmj6mWCaAaHoN4','spotify:track:5kyd6oKvKmj6mWCaAaHoN4','https://api.spotify.com/v1/tracks/5kyd6oKvKmj6mWCaAaHoN4','https://api.spotify.com/v1/audio-analysis/5kyd6oKvKmj6mWCaAaHoN4',220964,4
330,1,0.823,0.563,6,-5.095,1,0.0443,0.0399,0,0.0851,0.682,98.031,'audio_features','0k6DnZMLoEUH8NGD5zh2SE','spotify:track:0k6DnZMLoEUH8NGD5zh2SE','https://api.spotify.com/v1/tracks/0k6DnZMLoEUH8NGD5zh2SE','https://api.spotify.com/v1/audio-analysis/0k6DnZMLoEUH8NGD5zh2SE',225227,4
331,1,0.845,0.506,1,-5.971,1,0.0409,0.0228,1.03E-06,0.0879,0.647,99.051,'audio_features','7kqcudBGM74MXVoYMaoWkC','spotify:track:7kqcudBGM74MXVoYMaoWkC','https://api.spotify.com/v1/tracks/7kqcudBGM74MXVoYMaoWkC','https://api.spotify.com/v1/audio-analysis/7kqcudBGM74MXVoYMaoWkC',264947,4
332,1,0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.0737,0.594,80.001,'audio_features','2aIdVb8v9KTpEZnftkz2mD','spotify:track:2aIdVb8v9KTpEZnftkz2mD','https://api.spotify.com/v1/tracks/2aIdVb8v9KTpEZnftkz2mD','https://api.spotify.com/v1/audio-analysis/2aIdVb8v9KTpEZnftkz2mD',227960,4
333,1,0.722,0.329,0,-11.617,0,0.108,0.088,0,0.081,0.166,99.991,'audio_features','0F7rEdewJ6cSLylOZZpDu7','spotify:track:0F7rEdewJ6cSLylOZZpDu7','https://api.spotify.com/v1/tracks/0F7rEdewJ6cSLylOZZpDu7','https://api.spotify.com/v1/audio-analysis/0F7rEdewJ6cSLylOZZpDu7',230713,4
334,1,0.777,0.497,5,-6.846,0,0.056,0.256,0,0.295,0.465,96.994,'audio_features','6lbhWl34Il0WXm5pX1fM9E','spotify:track:6lbhWl34Il0WXm5pX1fM9E','https://api.spotify.com/v1/tracks/6lbhWl34Il0WXm5pX1fM9E','https://api.spotify.com/v1/audio-analysis/6lbhWl34Il0WXm5pX1fM9E',231093,4
335,1,0.675,0.394,8,-8.539,1,0.133,0.0611,0,0.214,0.405,104.987,'audio_features','5kxddRG1RZaZROadk7iC4D','spotify:track:5kxddRG1RZaZROadk7iC4D','https://api.spotify.com/v1/tracks/5kxddRG1RZaZROadk7iC4D','https://api.spotify.com/v1/audio-analysis/5kxddRG1RZaZROadk7iC4D',238800,4
336,1,0.689,0.657,5,-3.632,0,0.0394,0.127,0,0.166,0.234,77.509,'audio_features','4cM0qNo02rp56x7c6nlx6T','spotify:track:4cM0qNo02rp56x7c6nlx6T','https://api.spotify.com/v1/tracks/4cM0qNo02rp56x7c6nlx6T','https://api.spotify.com/v1/audio-analysis/4cM0qNo02rp56x7c6nlx6T',188832,4
337,1,0.793,0.789,4,-3.962,1,0.0626,0.119,0,0.0632,0.606,149.99,'audio_features','5QfQKhvdcxPgp68O0S39FV','spotify:track:5QfQKhvdcxPgp68O0S39FV','https://api.spotify.com/v1/tracks/5QfQKhvdcxPgp68O0S39FV','https://api.spotify.com/v1/audio-analysis/5QfQKhvdcxPgp68O0S39FV',209663,4
338,1,0.414,0.807,10,-4.12,0,0.348,0.0428,0,0.822,0.409,175.158,'audio_features','7Ezwtgfw7khBrpvaNPtMoT','spotify:track:7Ezwtgfw7khBrpvaNPtMoT','https://api.spotify.com/v1/tracks/7Ezwtgfw7khBrpvaNPtMoT','https://api.spotify.com/v1/audio-analysis/7Ezwtgfw7khBrpvaNPtMoT',191901,4
